대여일자,대여소번호,이용건수,주말,대중교통,도심_외곽,강수량 합산,강수 지속시간 합산,평균 기온 평균,최고 기온 평균,최저 기온 평균,평균 습도 평균,최저 습도 평균,평균 풍속 평균,최대 풍속 평균,최대 순간 풍속 평균,계절
2024-06-26,336,72,False,True,True,0.0,0.0,23.29724187862021,28.91854531293353,17.675938444306887,56.79353709783871,37.94712709434348,1.2566293972114622,2.972024305555579,4.264827063147324,여름
2024-06-26,337,40,False,False,True,0.0,0.0,23.96970195932863,29.456679462387218,18.48272445627004,55.31836725246054,40.0810227711816,1.7401058318596063,2.717432171017433,5.2543523322800105,여름
2024-06-26,338,35,False,False,True,0.0,0.0,24.23835777802793,30.872273681722383,17.604441874333485,57.59086965693935,45.612943322732896,2.7516969845812818,4.549252564165736,6.509467700074451,여름
2024-06-26,339,60,False,False,True,0.0,0.0,22.405755254111632,28.52944991461115,16.282060593612112,55.867629938728165,38.04144451086762,2.429675630833774,3.259751737359651,7.752101802890394,여름
2024-06-26,340,70,False,False,True,0.0,0.0,24.202148449493905,30.228260426748133,18.17603647223968,58.03382640616959,46.41789832065231,2.804528411052594,3.225030186940008,6.610125950152227,여름
2024-06-26,341,59,False,True,True,0.0,0.0,21.2793294279098,28.05388260528703,14.50477625053256,57.42987840428589,39.00520056011912,2.407441526964056,3.2556477377097828,5.703413907734701,여름
2024-06-26,342,89,False,False,True,0.0,0.0,22.83123185949725,28.18379545069745,17.478668268297064,54.57639207416082,38.48466267018156,1.842555532615753,2.9874530286468475,5.67206450281257,여름
2024-06-26,343,54,False,False,True,0.0,0.0,22.9911228548494,27.97889026946986,18.00335544022893,57.217808160990025,40.19484306931237,3.331913756448316,5.025201732636386,5.7459281757528,여름
2024-06-26,344,40,False,False,True,0.0,0.0,23.414464253772493,30.76968222154833,16.059246285996657,55.389544732804566,41.00383777146699,2.765003652248871,2.9267681020184724,8.191590021460838,여름
2024-06-26,345,71,False,False,True,0.0,0.0,24.02330473001406,30.06449774836408,17.98211171166404,58.642870837299,42.838109064949045,2.5617073187871986,5.615563394642212,5.983745200070157,여름
2024-06-26,346,60,False,False,True,0.0,0.0,23.604151017297443,30.19022556454777,17.018076470047117,59.24017536499225,43.13057257053009,2.232507669039018,4.702746731409807,6.26646762264271,여름
2024-06-26,347,38,False,True,True,0.0,0.0,24.22303689393996,30.48925495174135,17.956818836138567,53.76000962982911,40.92081885249944,3.733885586788652,4.194677752851099,5.851635054335473,여름
2024-06-26,348,55,False,True,True,0.0,0.0,22.78154563095064,28.15818189535437,17.404909366546907,60.31148552439016,46.40898691278932,1.4371355844630895,2.971457438296425,4.275457708834054,여름
2024-06-26,349,25,False,False,True,0.0,0.0,21.19254249077656,27.19761840444378,15.187466577109332,57.43989063137049,45.66876521440957,2.4819550136530992,4.828899232736586,5.876984614928018,여름
2024-06-26,351,38,False,False,True,0.0,0.0,22.967603535050777,30.68745069351143,15.247756376590122,56.57862705465284,42.092950796351374,3.2023834029727363,3.3970155316064106,4.470475989016669,여름
2024-06-26,352,11,False,False,True,0.0,0.0,23.040520983411056,28.53952555697414,17.54151640984797,56.88404062455375,45.638002711827085,3.260915137906944,5.343144453397585,6.691040442097225,여름
2024-06-26,353,51,False,False,True,0.0,0.0,22.69262238259172,27.88724158855685,17.49800317662658,54.22449576395248,38.699241397335705,1.22928215830956,2.715625103497929,4.941034477952159,여름
2024-06-26,354,57,False,False,True,0.0,0.0,22.071810139108635,29.43070978670348,14.71291049151379,56.20780690116501,39.95025266674139,2.8572693687925046,2.9206815566853592,5.440669010184756,여름
2024-06-26,355,50,False,False,True,0.0,0.0,24.52791532522084,30.931258335702108,18.124572314739577,53.46536025786071,37.82231737470401,1.4403704794915253,2.7807462294139,6.773149909308021,여름
2024-06-26,356,58,False,False,True,0.0,0.0,21.42383445717531,27.945438530443635,14.902230383906984,55.87681242476995,44.98791608430878,3.10202707520519,5.399874921915039,4.377930690636174,여름
2024-06-26,358,52,False,False,True,0.0,0.0,23.69631987723539,30.3405444715832,17.052095282887578,58.819700110077406,42.58637330749646,2.6566521463107766,5.319417437746532,5.433904187235954,여름
2024-06-26,359,45,False,False,True,0.0,0.0,20.89957079038233,27.203894981736426,14.59524659902824,58.496366487034734,41.25363419461088,3.083142139960413,5.60363478899392,5.148035635277314,여름
2024-06-26,361,151,False,True,True,0.0,0.0,22.65133569409503,27.954714612966143,17.347956775223924,54.73728339571793,38.40078371387675,3.059280025479275,3.827864526219744,5.304287109309676,여름
2024-06-26,362,110,False,False,True,0.0,0.0,21.93823778473509,28.185168858150952,15.691306711319234,55.69493103122258,40.8051936619454,3.5497832823852,4.298571342223548,7.610576016122218,여름
2024-06-26,363,116,False,True,True,0.0,0.0,24.311173288709632,30.37453878797717,18.247807789442096,60.41043499039954,45.69242198447694,3.422237332862964,4.300635891367925,8.17571334836945,여름
2024-06-26,364,28,False,True,True,0.0,0.0,23.26194027642091,29.82077129743866,16.703109255403152,54.61177733634793,41.17304545399512,2.2394955066927418,4.264877610553185,6.074900944991173,여름
2024-06-26,367,82,False,True,True,0.0,0.0,23.56574686729998,30.9301364697852,16.201357264814757,56.80160405278836,39.86303964723305,2.7940780919846206,2.810449787788229,6.1608714424851945,여름
2024-06-26,368,126,False,False,True,0.0,0.0,22.591080585863523,27.8454434916592,17.336717680067853,54.369566668708174,41.35108576102203,3.169475391919464,4.5799636572863225,5.319852644971752,여름
2024-06-26,370,166,False,True,True,0.0,0.0,22.28996401938221,28.34986163112779,16.230066407636635,57.12761439275205,43.15063206855002,3.4253558175009644,4.197791584362952,5.766892328822112,여름
2024-06-26,371,28,False,True,True,0.0,0.0,24.67851488557994,31.033776530971423,18.323253240188457,57.09929454200994,41.53018604547124,3.2527486712715694,3.876809202737297,7.340623987513887,여름
2024-06-26,372,31,False,True,True,0.0,0.0,22.677370420786577,27.126978219826626,18.22776262174653,57.2325535820364,43.45472790713211,3.1445726789083395,3.705078371154765,6.837961918525984,여름
2024-06-26,374,70,False,True,True,0.0,0.0,21.90800641777344,27.81739018491293,15.99862265063393,58.32890324219308,45.26361070195715,3.033090650379319,5.70953652003551,5.081111533577145,여름
2024-06-26,379,42,False,True,True,0.0,0.0,22.941424248792018,28.725526289787133,17.157322207796906,55.738438505505854,39.81526395750684,3.2216135299554223,5.159372997058616,6.384786828935533,여름
2024-06-26,380,62,False,False,True,0.0,0.0,22.88879108593813,28.912598250548147,16.864983921328122,57.32304436589938,41.728274808059815,3.926608875850009,5.637197643311938,4.767669256873223,여름
2024-06-26,381,6,False,False,True,0.0,0.0,22.84517445274976,27.47411843118111,18.2162304743184,56.79779392572036,42.76185770856468,3.747638204811814,4.654903191112853,4.377571817566471,여름
2024-06-26,382,31,False,True,True,0.0,0.0,24.57625741832337,30.811667570418305,18.34084726622844,55.64702836036628,42.92569681699274,3.285059421773028,5.47850613738567,7.209973057428034,여름
2024-06-26,383,249,False,True,True,0.0,0.0,23.51061296243045,30.572815575988656,16.448410348872248,53.4383469779867,40.244789269735314,3.098169102148596,3.5107349235089,8.049200868337449,여름
2024-06-26,384,20,False,False,True,0.0,0.0,23.32485928932157,28.86056739389268,17.78915118475046,56.92027319947239,45.65283596707592,1.3555832267226755,2.59187733807741,6.1809346039911,여름
2024-06-26,385,101,False,True,True,0.0,0.0,22.657265418184675,30.544597035718027,14.76993380065132,56.70964645224379,43.65400012187241,3.573026751738455,4.326916449534741,7.900663663954856,여름
2024-06-26,387,52,False,False,True,0.0,0.0,24.06928516986059,30.54864163804414,17.58992870167704,55.51129257200024,38.46874574648034,3.3856723567348106,4.95737128792394,5.206577435048102,여름
2024-06-26,388,22,False,False,True,0.0,0.0,22.48652423752003,28.92072177956901,16.05232669547105,58.70855122881909,42.10611460521634,2.400952475230356,2.505509848214049,6.952089474363897,여름
2024-06-26,389,55,False,True,True,0.0,0.0,24.349866160916964,31.01676981492083,17.682962506913096,57.31601113130756,38.49708180360083,2.3843394285143047,2.5572529926487726,6.074211913988927,여름
2024-06-26,390,44,False,True,True,0.0,0.0,23.51162988514336,29.591039327365195,17.43222044292152,56.66489217416111,42.6912715834756,2.816373799242041,3.3997565925232043,5.227320217844337,여름
2024-06-26,391,56,False,False,True,0.0,0.0,22.632493592197683,29.753103138990483,15.511884045404884,57.40452652795108,42.62217368262167,1.6646498969984045,1.886838369135204,7.994485886860642,여름
2024-06-26,393,142,False,True,True,0.0,0.0,23.241109850850226,28.13703694967702,18.345182752023423,58.281001559840405,45.99839564704635,1.735777111022884,2.174262502696022,7.221510957920335,여름
2024-06-26,394,56,False,False,True,0.0,0.0,24.100486946538155,29.89563979911505,18.305334093961253,55.478479469797904,42.02837362108796,4.36396264942358,5.746543892293154,6.389210228270541,여름
2024-06-26,395,55,False,False,True,0.0,0.0,23.08572258108365,30.14980872241093,16.021636439756378,56.43597283939916,44.2612860494331,2.761358554779821,5.138609993887046,8.18221246328515,여름
2024-06-26,397,23,False,False,True,0.0,0.0,22.61630626023296,28.51033511172329,16.722277408742627,60.30928026663928,44.74750400835388,1.883253191961944,2.105126573395358,4.2397308291424425,여름
2024-06-26,398,84,False,True,True,0.0,0.0,22.888782032511024,30.885250142842,14.892313922180048,60.56384627999298,47.12660762397502,2.108170988540575,2.5606576116699253,6.251578235792708,여름
2024-06-26,399,22,False,True,True,0.0,0.0,20.931583691698435,27.210901767862843,14.652265615534027,56.46593060176299,40.45967874983484,1.396106220374992,2.155757722095036,7.654841701534643,여름
2024-06-26,400,68,False,False,True,0.0,0.0,22.9752204550972,29.60898219680713,16.341458713387254,56.12217448463505,44.32457059734468,2.992652721731905,4.844983397790197,4.444019702370699,여름
2024-06-26,401,55,False,False,True,0.0,0.0,23.77997573410363,30.78357369846909,16.776377769738165,56.83283683263665,44.16459364810163,2.690896453034936,4.944924230256783,5.321627539293772,여름
2024-06-26,402,34,False,False,True,0.0,0.0,22.28940810820949,29.047153951099983,15.531662265318992,57.4753540286993,41.42939368253875,3.724779635892064,5.619735396456672,8.076117151836064,여름
2024-06-26,403,28,False,False,True,0.0,0.0,23.51607883181084,29.23787615209713,17.794281511524545,54.62061763293136,42.27916990203031,3.567652946828665,5.446708990641881,5.388775587815588,여름
2024-06-26,405,34,False,False,True,0.0,0.0,21.9423174008973,27.24010945630594,16.644525345488656,60.71867831657897,46.43222319226868,2.997266574286064,3.052889611573553,6.383889472799045,여름
2024-06-26,406,64,False,False,True,0.0,0.0,23.17429318804773,28.29178757912618,18.05679879696929,59.773409826966,43.28118368554522,1.2737478489086622,2.469106128673521,6.770739340739679,여름
2024-06-26,407,58,False,False,True,0.0,0.0,22.178087916694054,28.15108230753495,16.20509352585316,60.49974315963642,45.56877712354469,2.986701672695748,3.1398514260992134,6.632192454311971,여름
2024-06-26,408,59,False,False,True,0.0,0.0,22.20649141647448,28.809509881685315,15.603472951263647,58.798394802567344,43.95414807153728,2.499423432933002,3.482983325779076,5.287514565633742,여름
2024-06-26,409,121,False,False,True,0.0,0.0,21.24655379527026,27.736715595492,14.75639199504852,59.24502904545026,46.10429164168403,1.73160582347723,3.188473914814871,4.429773275550595,여름
2024-06-26,410,32,False,False,True,0.0,0.0,22.611153489410377,30.32538923046613,14.896917748354625,58.6992222018724,46.71166831540718,2.073258601980841,3.049710010620536,4.883028134986628,여름
2024-06-26,411,85,False,False,True,0.0,0.0,23.438061385864124,30.757553896217026,16.118568875511226,57.70215738238845,41.92038991280656,2.681554674685652,4.09952986937404,6.945570033572599,여름
2024-06-26,412,104,False,False,True,0.0,0.0,22.985281671268098,28.638127573695986,17.332435768840213,58.42281926134783,46.99775468370319,2.1880933485915977,2.965413498480688,7.979489063199953,여름
2024-06-26,413,30,False,False,True,0.0,0.0,21.97098311565817,28.38504858464004,15.556917646676306,59.60003835995232,43.3034421971725,2.693051969212137,5.139178141838977,5.538012035387149,여름
2024-06-26,414,113,False,False,True,0.0,0.0,22.769480698795583,29.67460027439902,15.864361123192143,55.326893509508594,42.72844270544925,3.5073563360966764,5.867268376027254,5.038449400351123,여름
2024-06-26,415,133,False,True,True,0.0,0.0,22.13534922352204,29.16251612931452,15.108182317729565,53.45211057477564,37.52265676720448,3.951952340346284,5.417923142875651,7.834526242707475,여름
2024-06-26,416,31,False,False,True,0.0,0.0,22.79604979220686,29.46209054191285,16.13000904250086,57.7801227493728,44.47256815592428,4.284019213424493,5.874894544775275,4.620080368684578,여름
2024-06-26,417,133,False,True,True,0.0,0.0,22.507959749634026,30.018378881860485,14.997540617407562,58.02593307697269,43.66357534540122,2.885027966319373,3.292612610078832,6.225710707280098,여름
2024-06-26,418,136,False,True,True,0.0,0.0,23.053447336991603,30.503767608183683,15.603127065799525,59.04705608693988,45.14778145706118,2.2110380698471346,5.0054590698245445,5.610546205615474,여름
2024-06-26,419,139,False,False,True,0.0,0.0,22.4947998803134,30.428178649420182,14.561421111206622,54.27087721052783,37.75716072190379,3.633506569678569,5.709957731409677,4.487452006136394,여름
2024-06-26,420,48,False,False,True,0.0,0.0,23.85401674147053,29.808623523394843,17.89940995954623,55.33059391755506,41.848645740791326,3.533572723876759,5.1536177481556855,4.676916985165338,여름
2024-06-26,421,121,False,False,True,0.0,0.0,21.45276863209365,27.187737232353705,15.717800031833614,56.21754324560471,40.77006703602861,2.8706557339130176,5.711346742826186,7.402193917112434,여름
2024-06-26,422,14,False,False,True,0.0,0.0,23.8350070213254,30.060101385338875,17.609912657311916,57.30300777669454,44.63684452330482,3.757744587194691,4.463188344493508,4.7204275141461975,여름
2024-06-26,424,20,False,False,True,0.0,0.0,21.89797788905618,27.401421206254128,16.39453457185823,56.95500554520203,41.25024516621909,3.2036963979888413,3.3815820453600063,5.925307647427618,여름
2024-06-26,425,17,False,False,True,0.0,0.0,21.48298243675326,27.81512132989473,15.150843543611796,59.94673377027506,44.45739599786309,3.910828696947542,4.934703127645252,6.059105902891254,여름
2024-06-26,426,58,False,False,True,0.0,0.0,21.93748036117358,28.448620950517974,15.42633977182919,56.79900729564484,40.52011920116612,2.572309083962219,2.839456295958656,5.7419924059452745,여름
2024-06-26,427,76,False,False,True,0.0,0.0,22.85952634142043,27.81867125268903,17.900381430151832,53.53742800837165,38.88139184990493,1.9619140445156864,2.3058600424235856,8.067587979440503,여름
2024-06-26,428,35,False,False,True,0.0,0.0,22.829662034376703,29.02313448645957,16.63618958229383,56.03127218257333,39.97554110805418,1.9472374031128472,3.031368141917171,4.848807890932019,여름
2024-06-26,429,6,False,False,True,0.0,0.0,23.18999491970103,27.9354250451489,18.44456479425316,57.84729782288009,46.891856454821166,3.4929010930523807,4.1387575591714185,5.327776779023067,여름
2024-06-26,430,48,False,False,True,0.0,0.0,22.852666343161296,30.723795710672352,14.98153697565024,54.96844449357656,38.98693068242447,2.042307602762425,3.595398170376502,6.412682712078313,여름
2024-06-26,431,201,False,False,True,0.0,0.0,24.28586719487689,30.391057039447592,18.180677350306187,59.57523250495099,44.814802379494594,2.694871598080658,3.61463438239373,6.647186990692491,여름
2024-06-26,432,13,False,False,True,0.0,0.0,22.06525008531204,27.70637815781489,16.42412201280919,58.354640605543295,42.87810714026798,1.7452170584277198,2.813498376204606,5.599267156608217,여름
2024-06-26,433,135,False,True,True,0.0,0.0,21.68699756482617,27.25271342115617,16.121281708496173,53.25218790241049,37.59264617135854,2.4751670459331243,5.440935340174851,7.2650029262946685,여름
2024-06-26,434,36,False,True,True,0.0,0.0,23.077365709306065,29.508881009712667,16.64585040889946,58.91509133764697,44.43830025963376,2.6942304083931905,4.613416068520213,7.428877692710728,여름
2024-06-26,435,12,False,False,True,0.0,0.0,23.25571848048117,30.156351748052487,16.355085212909863,59.77509183708285,43.6922703656151,3.566732183728841,4.61920049981241,7.940443847023682,여름
2024-06-26,436,47,False,True,True,0.0,0.0,23.71816752542051,30.027111697716705,17.409223353124325,54.77930240504588,41.81720514799394,3.708692652234835,5.662649615123128,6.322217688257009,여름
2024-06-26,437,64,False,True,True,0.0,0.0,23.00773464157369,30.57834833313225,15.437120950015132,54.33173333553013,41.408862810728,1.283424198159945,2.8783887331167013,6.05727782648624,여름
2024-06-26,438,67,False,False,True,0.0,0.0,23.06390449937441,29.348249232586145,16.779559766162674,55.73267497513764,39.27438579036294,1.7586645053025576,2.1502122553040808,6.456258387785397,여름
2024-06-26,440,30,False,False,True,0.0,0.0,24.11685143541688,30.741656679977226,17.492046190856534,58.1160034920474,45.03429204944708,4.081718331919013,5.675420225706021,4.462135042429587,여름
2024-06-26,441,54,False,False,True,0.0,0.0,22.778063867555385,28.357604833316284,17.198522901794487,55.65559340087073,38.86049919801817,3.022338263438632,3.0890212680403573,4.471957056240147,여름
2024-06-26,442,24,False,True,True,0.0,0.0,22.80668173759178,27.16699133363868,18.446372141544888,57.03423445627449,43.37336762316232,2.614000702105595,5.274908166697296,6.424768540737274,여름
2024-06-26,443,12,False,False,True,0.0,0.0,22.54479486770876,28.560649983582813,16.528939751834706,55.60347869653272,39.37536823552015,2.419367417669217,4.17617912086485,5.337801191132426,여름
2024-06-26,445,89,False,False,True,0.0,0.0,21.795683571911862,28.31380566877205,15.277561475051671,57.66294255645259,45.54725612141748,3.128016654329865,4.574334383992332,4.333514028375222,여름
2024-06-26,446,17,False,False,True,0.0,0.0,22.419051809821624,30.152962363206203,14.685141256437044,56.59845667461698,44.834501949155765,3.225261976601965,5.11567635994604,5.0939960524928,여름
2024-06-26,447,1,False,False,True,0.0,0.0,22.012124626930888,28.04029624657597,15.983953007285804,55.72709956730651,38.63609100676083,2.403542009186257,3.2204564140252723,5.834329878976191,여름
2024-06-26,449,10,False,False,True,0.0,0.0,23.3502226657382,29.04717398208839,17.653271349388003,54.35356394093061,39.07930152392789,1.1358966558303478,2.444940105873055,6.388619010828488,여름
2024-06-26,450,42,False,False,True,0.0,0.0,22.788030933626352,29.119968996580912,16.45609287067179,54.69878665454529,42.37386105798172,2.272692517300128,3.720991298987631,7.515715410774272,여름
2024-06-26,451,5,False,False,True,0.0,0.0,21.61390257322161,28.417190848140308,14.81061429830291,59.8315496257114,45.91609570151785,2.7532400236463763,5.348434109392352,7.266127033908919,여름
2024-06-26,452,34,False,True,True,0.0,0.0,21.715256259085663,27.47990460268909,15.95060791548224,56.07370156566821,43.303381870752006,2.219611809812692,2.8185471338133543,6.835078457458504,여름
2024-06-26,453,61,False,False,True,0.0,0.0,21.062775659244483,27.3309323445547,14.794618973934268,56.96410148494222,37.81476963826427,0.8848386617208899,2.2777348858284983,4.493615520687621,여름
2024-06-26,454,73,False,True,True,0.0,0.0,23.414020638896343,28.386753154396366,18.44128812339633,58.95641843902281,44.02404977356545,2.3542598836765443,4.598192606599655,5.4641302465469295,여름
2024-06-26,455,64,False,True,True,0.0,0.0,22.983610302373112,29.53811878789934,16.429101816846885,55.8121000230168,41.7477200854576,3.0358073819162343,3.3986123262022936,7.709106983520962,여름
2024-06-26,456,76,False,False,True,0.0,0.0,22.94819428487812,29.82301435772948,16.073374212026753,57.53703703005532,40.44565330874428,1.7240969418886114,2.7112713916170583,5.035747047385707,여름
2024-06-26,457,49,False,False,True,0.0,0.0,23.129764379095683,30.513786941086025,15.74574181710534,56.0275014477007,38.99819475538299,2.081558406965524,3.075660057961906,6.089279743102331,여름
2024-06-26,458,158,False,True,True,0.0,0.0,22.199318376222863,29.09454641200081,15.304090340444915,55.73994795224638,37.360224857629625,3.866530198307964,5.03117462926801,4.953520841652585,여름
2024-06-26,461,71,False,False,True,0.0,0.0,23.83617504550857,30.164641153797067,17.507708937220077,57.55446276533275,39.90953534724579,0.9468102511451226,2.002427017752543,5.263203301326143,여름
2024-06-26,462,8,False,False,True,0.0,0.0,24.106282683783306,30.1392708549578,18.073294512608825,54.24572041862192,41.38674484589046,3.219325920422233,4.104842751313559,4.3806098511832445,여름
2024-06-26,464,43,False,False,True,0.0,0.0,22.16584774083285,28.50759518244765,15.824100299218056,58.53055801421317,43.45739383324034,3.0394541622392226,5.218406017062264,7.852678116078514,여름
2024-06-26,465,12,False,False,True,0.0,0.0,23.45024792362348,30.97071789017832,15.92977795706864,60.27858884983248,45.499584893313134,4.02170709457039,5.238988604464981,7.735465167609771,여름
2024-06-26,466,42,False,False,True,0.0,0.0,23.206544105816032,30.53114926174929,15.881938949882771,60.29088855073841,44.51191298814875,4.079949275137594,5.8090198875833,4.504844257152838,여름
2024-06-26,467,31,False,False,True,0.0,0.0,21.97325196659328,28.387106119540626,15.559397813645926,57.18553325824132,38.62670219314133,2.98844484768288,5.860139028443738,6.609867027958217,여름
2024-06-26,468,31,False,False,True,0.0,0.0,22.640719654717216,30.557660512207143,14.723778797227292,56.30426478317934,42.69228920039369,3.637668630405587,4.354881055357153,5.529945866246269,여름
2024-06-26,469,28,False,True,True,0.0,0.0,23.61971741525996,28.89042477176497,18.34901005875495,58.36558537776536,43.342164229769615,3.00858140899569,3.1754047618085903,7.583596410388807,여름
2024-06-26,470,25,False,True,True,0.0,0.0,23.27334164480378,30.57315062657871,15.97353266302885,55.65334746104686,37.71874089667745,2.7633319857964134,3.542106941417929,6.648377237587999,여름
2024-06-26,471,36,False,False,True,0.0,0.0,23.24529143842173,28.22286221733811,18.26772065950536,58.40231218385623,40.314884515501774,3.313341569630265,3.3673415434627043,7.303430616880277,여름
2024-06-26,472,64,False,False,True,0.0,0.0,22.91747335830835,28.87654686750427,16.95839984911243,54.47987899047795,41.2054749546477,3.382205258332415,4.485700121339757,8.07906153607868,여름
2024-06-26,473,111,False,True,True,0.0,0.0,21.23763709419352,27.13076362406152,15.344510564325503,54.99151819902923,43.1531547427492,3.706443341716444,4.920687229837061,5.05762540249599,여름
2024-06-26,474,118,False,True,True,0.0,0.0,22.139628305384388,27.22966157478592,17.049595035982854,60.860372159102354,45.3002319028742,3.211668276218381,3.680260645960012,5.473682694541597,여름
2024-06-26,475,77,False,False,True,0.0,0.0,21.24852211905559,27.15972892361556,15.337315314495624,57.22358386297859,41.05181766036701,2.300767226406257,2.3779208990054923,6.094233330445897,여름
2024-06-26,476,39,False,False,True,0.0,0.0,22.394118823058463,27.652485731189536,17.135751914927386,58.58261953402777,45.49107358085912,1.987210504404588,4.234276401251039,6.5188441054340025,여름
2024-06-26,477,20,False,False,True,0.0,0.0,24.118145309821266,30.831122481709897,17.405168137932627,61.01189014314605,46.53335143503752,1.924812280331312,3.653153025383593,6.969234772073071,여름
2024-06-26,479,24,False,True,True,0.0,0.0,22.590495615170777,29.49110861578804,15.689882614553522,54.42055528504983,39.29534458818811,3.272460896599408,3.398303983292351,6.638335486390544,여름
2024-06-26,480,14,False,True,True,0.0,0.0,23.11265688792742,30.05045722849305,16.174856547361795,59.66964487220061,44.52714872886223,2.4676563330174544,4.703712055130266,5.60319415058288,여름
